44	19	8	14
43	54	6	10
43	53	3	7
43	49	14	29
43	47	1	1
43	44	19	40
43	42	1	4
43	41	1	1
43	40	21	42
43	39	1	3
43	38	4	9
43	35	4	8
43	33	13	29
43	32	11	23
43	27	9	19
43	26	36	74
42	64	18	34
42	63	17	34
42	60	6	13
42	56	7	13
42	55	12	25
42	54	5	10
42	53	1	1
42	46	15	28
42	43	5	11
42	42	21	42
42	41	4	10
42	40	11	20
42	39	4	8
42	38	3	8
42	28	12	22
42	19	8	14
42	17	4	6
41	63	6	13
41	61	4	9
41	60	6	11
41	52	1	3
41	50	1	3
41	49	2	7
41	48	6	10
41	46	2	7
41	44	24	46
41	43	7	14
41	42	18	35
41	41	8	19
41	40	24	47
41	39	3	9
41	38	2	3
41	30	5	13
41	29	19	36
41	28	3	7
41	26	7	15
41	19	8	18
40	67	15	28
40	66	19	38
40	64	3	9
40	62	6	13
40	61	7	17
40	60	3	7
40	59	4	7
40	58	11	23
40	56	13	25
40	54	3	4
40	51	2	7
40	50	2	7
40	48	6	10
40	47	3	6
40	46	12	25
40	44	8	18
40	43	21	45
40	41	32	63
40	40	7	15
40	39	31	63
40	38	7	14
40	34	3	4
40	27	19	39
40	26	7	16
40	24	56	111
40	19	1	3
40	18	17	32
39	63	3	5
39	62	11	20
39	61	9	18
39	60	13	27
39	57	12	23
39	55	1	3
39	54	3	9
39	50	1	4
39	48	2	4
39	47	1	4
39	46	4	7
39	45	23	48
39	44	26	55
39	43	5	12
39	41	2	5
39	40	15	31
39	39	5	8
39	38	7	15
39	37	25	49
39	36	24	46
39	28	2	7
39	27	6	11
39	26	6	13
39	13	2	6
38	59	8	15
38	58	1	4
38	57	2	6
38	56	4	6
38	55	7	15
38	48	1	1
38	45	1	4
38	39	9	18
38	38	2	6
38	37	20	38
38	35	1	3
38	33	5	8
38	31	5	10
38	29	13	29
38	28	7	14
38	24	1	4
38	22	1	4
37	60	3	6
37	59	2	6
37	58	18	36
37	57	5	13
37	55	1	3
37	53	2	3
37	49	7	12
37	45	13	27
37	43	14	31
37	40	23	45
37	39	38	74
37	38	43	84
37	37	1	3
37	36	22	44
37	35	11	25
37	32	10	21
37	30	2	7
37	29	5	12
37	28	24	47
37	24	23	46
37	23	3	4
36	66	4	7
36	65	13	29
36	60	1	5
36	59	3	9
36	58	2	3
36	52	1	3
36	51	1	1
36	50	6	15
36	48	8	14
36	44	8	19
36	41	5	13
36	39	4	9
36	38	22	42
36	37	78	157
36	35	6	15
36	34	13	24
36	33	11	24
36	29	1	2
36	28	12	26
36	26	2	7
36	25	5	9
36	24	2	5
36	23	1	4
36	22	4	6
36	13	10	18
35	70	14	30
35	66	13	27
35	65	1	3
35	64	2	7
35	54	5	12
35	53	3	5
35	50	3	5
35	49	3	4
35	45	40	79
35	44	20	39
35	43	4	6
35	39	29	59
35	38	28	56
35	37	43	87
35	36	11	25
35	34	4	9
35	28	14	29
35	27	2	7
35	24	9	19
35	23	13	27
35	13	7	14
35	12	3	8
35	11	7	12
34	65	5	11
34	63	7	14
34	61	6	10
34	60	9	21
34	49	4	7
34	48	9	17
34	47	19	38
34	44	20	41
34	39	33	67
34	38	7	16
34	26	9	18
34	20	4	11
34	13	5	9
34	12	5	9
33	65	10	21
33	64	5	11
33	63	7	16
33	62	12	22
33	61	3	4
33	60	1	3
33	59	17	37
33	57	5	8
33	56	7	16
33	55	4	7
33	49	4	11
33	48	3	8
33	46	24	47
33	44	2	2
33	42	18	35
33	41	15	30
33	27	6	12
33	26	13	26
33	15	1	1
32	66	8	17
32	63	4	7
32	62	9	20
32	61	18	38
32	60	7	17
32	59	6	13
32	54	4	8
32	53	10	21
32	45	124	251
32	44	4	9
32	42	6	12
32	40	12	27
32	39	2	4
32	38	25	48
32	36	14	31
32	35	10	18
32	34	5	8
32	30	58	117
32	23	16	30
32	17	8	16
32	15	3	6
32	14	3	4
32	13	7	17
32	11	5	10
31	62	15	30
31	61	2	5
31	59	6	10
31	55	15	31
31	54	16	32
31	48	15	28
31	47	8	17
31	45	8	15
31	44	20	43
31	43	25	49
31	40	12	26
31	36	10	21
31	34	11	20
31	33	3	9
31	28	28	55
31	27	38	76
31	26	37	77
31	18	11	20
31	10	6	13
30	62	9	20
30	61	2	4
30	60	4	11
30	54	4	6
30	48	10	21
30	47	11	25
30	46	8	16
30	45	9	17
30	44	2	7
30	43	23	47
30	42	18	35
30	41	26	55
30	39	8	17
30	37	7	16
30	35	16	35
30	34	4	10
30	33	3	9
30	31	8	15
30	30	2	6
30	29	7	17
30	24	16	34
30	23	10	20
30	18	11	22
30	15	7	12
30	14	5	12
30	11	3	8
29	66	4	9
29	63	6	11
29	62	8	14
29	59	7	14
29	52	23	44
29	51	3	5
29	49	1	4
29	48	2	2
29	47	4	9
29	46	6	10
29	45	3	9
29	43	30	62
29	42	10	19
29	41	7	14
29	40	3	4
29	39	9	20
29	38	17	33
29	36	6	14
29	35	17	36
29	34	11	22
29	33	9	20
29	30	5	9
29	24	1	1
29	17	7	16
29	16	4	11
29	15	3	9
29	13	6	11
28	59	4	6
28	58	9	21
28	56	1	5
28	55	3	7
28	54	29	61
28	53	8	14
28	52	6	10
28	51	1	5
28	46	2	7
28	44	1	2
28	43	9	18
28	42	4	6
28	41	14	27
28	39	18	39
28	38	6	14
28	36	9	20
28	34	11	24
28	33	12	22
28	30	7	16
28	26	9	19
28	24	15	30
28	17	15	29
28	13	5	13
28	12	5	9
27	60	2	4
27	59	7	14
27	58	3	9
27	53	13	24
27	52	9	20
27	51	6	14
27	48	12	25
27	45	4	10
27	44	1	3
27	43	9	20
27	42	19	37
27	41	5	10
27	40	1	1
27	39	2	4
27	38	11	21
27	36	13	26
27	34	7	12
27	32	8	15
27	30	29	56
27	27	10	23
27	26	15	29
27	25	10	18
27	24	7	12
27	16	4	7
27	13	5	9
26	60	1	5
26	56	11	22
26	55	8	18
26	54	11	21
26	52	4	9
26	51	9	18
26	50	10	22
26	49	2	5
26	47	3	6
26	41	9	16
26	38	1	1
26	35	10	18
26	34	5	13
26	33	6	11
26	32	7	16
26	31	2	7
26	28	22	47
26	26	4	6
26	25	3	9
26	13	7	12
25	52	6	15
25	51	12	27
25	50	2	5
25	49	1	5
25	46	3	4
25	44	2	6
25	43	9	20
25	42	1	3
25	41	1	3
25	40	3	5
25	34	8	15
25	33	9	19
25	32	12	22
25	31	7	13
25	29	12	27
25	28	11	21
25	27	5	8
25	16	3	6
25	15	3	7
24	51	1	5
24	50	2	4
24	47	10	19
24	46	9	19
24	44	5	9
24	43	4	6
24	42	3	6
24	41	1	5
24	37	2	5
24	36	9	16
24	34	1	2
24	33	20	39
24	32	14	31
24	31	10	22
24	30	17	32
24	27	6	15
24	25	66	134
23	51	9	17
23	48	15	28
23	47	5	10
23	46	29	60
23	45	3	8
23	44	11	21
23	43	13	26
23	42	3	6
23	41	7	12
23	40	14	26
23	39	8	18
23	38	1	3
23	37	5	10
23	36	1	2
23	35	5	10
23	32	7	16
23	31	8	15
23	29	4	10
23	25	8	19
23	24	14	30
23	21	6	12
23	18	8	16
23	15	22	42
23	13	8	19
23	12	7	12
23	7	16	32
23	6	32	64
23	4	13	28
22	43	1	4
22	42	5	13
22	41	6	10
22	38	10	19
22	31	1	2
22	30	12	26
22	29	12	26
22	28	3	8
22	27	9	20
22	23	18	34
22	18	2	5
22	16	13	27
22	15	19	37
22	8	16	33
21	51	9	19
21	50	4	6
21	47	22	43
21	45	12	25
21	44	11	24
21	43	15	32
21	40	2	7
21	30	7	13
21	24	19	36
21	20	6	10
21	16	7	17
21	10	19	36
21	7	11	23
21	6	5	13
20	51	12	27
20	48	4	10
20	46	5	10
20	45	2	4
20	43	7	13
20	40	1	1
20	38	3	8
20	35	4	7
20	30	3	9
20	27	15	30
20	24	5	12
20	22	4	7
20	21	5	10
20	16	7	15
19	51	6	15
19	49	3	6
19	47	7	12
19	45	9	18
19	44	3	4
19	43	6	13
19	40	1	1
19	37	7	16
19	35	2	5
19	29	25	49
19	24	11	22
19	22	49	100
19	20	12	22
19	3	30	58
18	49	4	11
18	48	4	10
18	46	11	21
18	37	14	26
18	36	5	8
18	35	13	29
18	34	1	5
18	24	8	16
18	19	14	29
18	7	9	18
17	49	7	12
17	48	27	57
17	44	17	32
17	43	14	30
17	39	2	7
17	38	4	11
17	37	1	5
17	35	3	7
17	25	51	102
17	24	4	10
17	6	15	28
16	57	8	15
16	49	8	14
16	48	4	11
16	47	8	16
16	41	6	15
16	40	16	34
16	37	10	19
16	36	10	18
16	34	4	7
16	26	40	80
16	23	11	20
16	22	4	8
16	20	45	90
16	12	12	22
16	11	5	11
15	48	6	11
15	40	9	18
15	37	1	3
15	34	2	3
15	33	5	10
15	32	6	13
15	31	1	3
15	30	4	7
15	29	2	4
15	13	5	10
15	7	16	32
14	50	23	46
14	37	2	3
14	36	13	26
14	35	7	16
14	34	9	18
14	32	8	17
14	30	1	3
14	13	3	9
14	12	6	12
14	7	6	15
14	3	22	42
14	0	87	174
13	50	14	27
13	43	7	14
13	36	4	7
13	34	4	8
13	33	7	13
13	32	3	4
13	31	6	15
13	30	4	11
13	28	11	21
13	27	13	28
13	25	4	9
13	9	16	31
13	7	9	21
13	6	11	22
12	43	15	28
12	37	22	47
12	35	1	3
12	34	4	10
12	33	8	17
12	30	9	20
12	28	5	9
12	25	9	17
12	19	9	20
12	17	20	39
12	10	5	10
12	9	18	37
11	49	6	12
11	43	5	12
11	40	13	28
11	38	4	9
11	34	9	16
11	33	6	10
11	26	4	11
11	24	1	5
10	36	15	28
10	34	7	13
10	33	9	20
10	18	14	30
9	33	12	24
9	32	5	13
9	25	16	33
8	43	7	14
8	34	1	2
8	32	5	9
8	21	4	9
8	20	6	10
7	34	5	8
7	33	4	8
7	32	2	5
7	26	6	13
7	23	9	18
7	20	2	5
6	33	10	21
6	32	1	1
6	25	13	25
6	23	9	17
5	33	7	16
5	32	4	7
5	31	2	5
5	25	10	21
5	24	5	12
4	33	11	21
4	32	5	10
3	32	13	24
3	23	4	10
2	34	11	20
2	33	7	15
2	27	1	1
2	25	5	13
0	33	11	20
